Income,Kidhome,Teenhome,Recency,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2,Complain,Z_CostContact,Z_Revenue,Response,random,sr no
72159,0,0,62,322,53,899,34,40,53,1,4,6,10,2,0,0,0,0,0,0,3,,0,356,1827
64260,0,0,1,539,169,816,20,0,30,1,4,5,4,3,0,0,0,0,0,0,3,,1,901,1828
82733,0,0,28,712,50,420,65,38,38,1,8,4,7,4,0,0,0,0,0,0,3,,1,1827,1829
74290,0,1,70,1121,0,72,0,12,12,4,10,8,10,6,0,1,0,1,0,0,3,,0,492,1830
58217,2,1,84,68,1,13,3,5,13,1,2,0,4,6,0,0,0,0,0,0,3,,0,1270,1831
21024,0,0,89,36,4,18,6,2,18,1,2,0,4,7,0,0,0,0,0,0,3,,0,1043,1832
70116,0,0,73,707,44,603,95,58,29,1,2,8,12,1,0,0,0,0,0,0,3,,0,909,1833
54006,1,0,42,174,77,203,6,24,97,2,8,1,7,7,0,0,0,0,0,0,3,,0,2092,1834
69063,0,1,16,666,35,124,69,8,26,1,5,3,5,3,0,0,0,0,0,0,3,,0,1527,1835
11448,0,0,16,0,0,0,6,2,6,1,1,0,2,6,0,0,0,0,0,0,3,,0,1038,1836
61825,0,1,56,162,50,100,55,30,27,1,4,2,8,4,0,0,0,0,0,0,3,,0,1053,1837
70886,1,0,65,407,70,239,103,88,53,1,5,4,4,2,0,0,0,0,0,0,3,,0,1537,1838
69109,0,0,10,823,25,459,124,29,95,1,6,6,7,4,0,0,1,0,0,0,3,,1,1536,1839
60208,1,1,13,488,23,71,15,0,59,11,8,3,7,7,0,1,0,0,0,0,3,,1,813,1840
32889,1,1,78,28,0,13,4,2,8,3,2,1,3,5,0,0,0,0,0,0,3,,0,168,1841
34738,1,0,51,3,2,10,3,0,2,1,1,0,3,6,0,0,0,0,0,0,3,,0,149,1842
30538,1,0,27,284,0,52,8,3,20,4,9,0,4,10,0,0,0,0,0,0,3,,0,1806,1843
82326,0,0,30,938,142,754,159,81,183,1,5,10,6,2,0,1,1,1,0,0,3,,1,975,1844
26642,1,0,71,13,2,15,2,2,8,2,2,0,3,6,0,0,0,0,0,0,3,,0,1116,1845
69932,0,1,97,412,172,153,150,105,57,2,7,6,11,4,0,0,0,0,0,0,3,,0,1602,1846
44503,1,1,83,31,1,8,0,0,8,2,2,0,3,6,0,0,0,0,0,0,3,,0,2187,1847
60200,0,1,3,502,19,132,0,6,26,6,6,2,11,6,0,0,0,0,0,0,3,,0,1174,1848
49638,0,1,71,18,10,3,3,5,0,1,1,0,3,2,0,0,0,0,0,0,3,,0,1226,1849
23830,0,0,3,1,8,6,4,8,16,1,1,0,3,7,0,0,0,0,0,0,3,,0,654,1850
33051,0,0,15,100,71,243,108,94,219,3,9,1,8,9,0,0,0,0,0,0,3,,1,649,1851
72905,0,0,52,407,114,445,181,165,203,1,3,7,9,1,0,0,0,1,0,0,3,,0,728,1852
69702,0,1,8,664,9,240,50,19,57,2,7,7,10,4,0,0,0,0,0,0,3,,0,1886,1853
70300,1,0,89,1045,61,338,60,46,46,3,5,5,13,8,0,0,0,0,0,0,3,,0,2112,1854
70643,0,0,66,1218,107,304,23,143,33,1,5,8,4,6,0,0,0,0,0,0,3,,1,339,1855
30396,1,0,22,15,0,6,0,1,12,2,1,1,2,7,1,0,0,0,0,0,3,,1,1413,1856
50616,0,1,56,128,0,16,0,1,4,2,4,0,4,7,0,0,0,0,0,0,3,,0,1581,1857
62772,0,1,74,581,49,157,43,8,108,1,5,6,11,2,0,1,0,0,0,0,3,,0,209,1858
30298,0,0,48,6,3,12,6,1,0,1,1,1,3,3,0,0,0,0,0,0,3,,0,656,1859
52413,1,0,67,185,8,133,56,56,12,2,7,1,7,7,0,0,0,0,0,0,3,,0,996,1860
44155,1,1,24,22,1,9,0,0,14,1,1,1,2,4,0,0,0,0,0,0,3,,0,121,1861
86979,0,0,67,584,100,835,65,83,35,1,5,5,5,2,1,0,0,0,0,0,3,,1,256,1862
76532,1,1,38,355,30,177,90,138,30,4,9,5,7,5,0,0,0,0,0,0,3,,0,2017,1863
42081,1,0,86,175,10,110,54,6,27,2,6,3,4,6,1,0,0,0,0,0,3,,0,229,1864
67546,0,0,90,864,134,768,150,38,172,1,4,10,5,3,0,0,0,0,0,0,3,,0,1391,1865
88420,0,0,87,957,153,612,99,95,153,1,4,7,8,1,1,0,1,1,0,0,3,,0,627,1866
31158,1,0,62,25,6,16,20,0,5,2,2,0,3,8,0,0,0,0,0,0,3,,0,1812,1867
61671,0,1,23,641,7,56,0,0,28,8,10,4,6,8,0,1,0,1,0,0,3,,0,1527,1868
69719,0,0,99,273,86,208,177,14,43,1,2,3,5,1,0,0,0,0,0,0,3,,0,1748,1869
49160,0,1,29,122,21,43,25,10,15,2,3,1,6,6,0,0,0,0,0,0,3,,0,633,1870
24882,1,0,52,1,4,10,29,0,36,1,1,1,2,6,1,0,0,0,0,0,3,,0,1200,1871
90933,0,0,90,1020,31,430,62,63,79,1,4,6,4,1,0,0,1,0,0,0,3,,0,1264,1872
113734,0,0,9,6,2,3,1,262,3,0,27,0,0,1,0,0,0,0,0,0,3,,0,2056,1873
59292,0,1,71,378,14,68,19,14,14,2,3,5,8,3,0,0,0,0,0,0,3,,0,2055,1874
45759,1,1,13,42,1,18,3,0,4,2,2,0,3,7,0,0,0,0,0,0,3,,0,1065,1875
22148,0,0,16,15,5,14,0,4,11,1,1,0,3,7,0,0,0,0,0,0,3,,0,1575,1876
73395,0,0,94,272,7,80,20,7,11,1,4,4,6,2,0,0,0,0,0,0,3,11,0,401,1877
29819,1,0,77,9,1,24,2,1,2,3,3,0,3,6,0,0,0,0,0,0,,11,0,1140,1878
45688,0,1,20,279,0,18,0,0,9,2,3,1,8,4,0,1,0,0,0,0,,11,0,1200,1879
62820,0,0,51,398,61,265,138,61,53,1,3,4,6,1,0,0,0,0,0,0,,11,0,820,1880
60491,0,1,81,637,47,237,12,19,76,4,6,11,7,5,0,0,0,0,0,0,,11,0,895,1881
33235,1,0,71,45,0,16,2,1,6,1,3,0,3,7,0,0,0,0,0,0,,11,0,1328,1882
35701,0,0,36,21,1,9,7,3,5,1,1,0,3,6,0,0,0,0,0,0,,11,0,1362,1883
31535,1,0,95,15,4,13,0,0,19,1,1,1,2,7,1,0,0,0,0,0,,11,0,1158,1884
92556,0,0,32,493,183,352,184,23,28,0,3,5,13,0,0,0,0,0,0,0,,11,0,1974,1885
67384,0,1,32,957,40,175,158,53,107,2,7,8,5,5,0,1,0,0,0,0,,11,0,584,1886
80573,0,0,85,829,138,430,60,92,15,1,4,6,13,2,0,0,0,0,0,0,,11,0,961,1887
77870,0,1,93,1017,50,500,65,50,133,3,5,5,5,8,0,1,0,1,0,0,,11,1,1462,1888
52278,0,1,24,953,0,71,0,0,174,6,10,5,10,8,0,0,0,0,0,0,,11,0,1245,1889
57107,0,1,44,159,0,120,0,0,137,7,4,4,8,8,0,1,0,0,1,0,,11,1,764,1890
18929,0,0,15,32,0,8,23,4,18,1,1,0,4,6,0,0,0,0,0,0,,11,0,2042,1891
36038,1,0,82,23,0,15,0,2,7,2,3,0,3,6,0,0,0,0,0,0,,11,0,1756,1892
20180,0,0,27,18,42,24,15,20,18,1,2,1,4,7,0,0,0,0,0,0,,11,0,260,1893
34230,1,1,72,15,0,4,0,0,2,1,1,0,2,7,0,0,0,0,0,0,,11,0,685,1894
31878,0,1,7,23,4,5,10,5,23,1,1,0,4,3,0,0,0,0,0,0,,11,0,1320,1895
70932,0,1,57,200,193,100,46,185,185,2,6,2,12,3,0,0,0,0,0,0,,11,0,1909,1896
91249,0,0,84,1324,27,119,71,108,27,0,7,9,6,4,0,1,1,1,1,0,,11,1,90,1897
77598,0,0,53,1193,33,281,129,66,33,1,7,5,13,3,0,0,1,0,0,0,,11,0,1409,1898
80982,1,1,48,505,137,401,104,22,22,3,11,5,11,5,0,0,0,0,0,1,,11,0,739,1899
22701,1,0,2,2,4,9,0,4,5,1,1,0,3,5,0,0,0,0,0,0,,11,0,389,1900
55212,0,1,65,1103,0,45,0,0,34,3,4,2,11,8,0,1,0,0,1,0,,11,0,941,1901
70617,0,0,45,353,61,753,40,46,27,1,3,3,7,2,0,0,0,0,0,0,,11,0,1787,1902
64849,0,0,42,652,48,350,94,84,108,1,9,3,6,5,0,0,0,0,0,0,,11,1,1683,1903
62694,1,1,29,379,6,157,25,91,91,5,9,3,7,7,0,0,0,0,0,0,,11,0,77,1904
61917,1,1,83,46,4,36,2,2,1,1,2,0,4,5,0,0,0,0,0,0,,11,0,958,1905
67472,0,1,93,162,31,127,8,17,69,2,4,2,7,3,0,0,0,0,0,0,,11,0,1237,1906
21059,1,0,40,8,3,19,3,3,8,3,3,0,3,6,0,0,0,0,0,0,,11,0,549,1907
29543,2,0,47,17,3,18,3,4,18,2,3,1,2,7,0,0,0,0,0,0,,11,0,920,1908
75903,0,1,50,340,108,185,130,38,100,2,6,6,9,3,0,0,0,0,0,0,,11,0,1887,1909
34984,1,1,40,8,4,15,3,5,3,2,1,0,3,7,0,0,0,0,0,0,,11,0,868,1910
54998,0,1,3,154,22,202,39,30,8,5,4,2,9,4,0,0,0,0,0,0,,11,1,2117,1911
54356,0,1,62,710,15,30,20,0,0,3,11,2,8,8,0,0,0,0,0,0,,11,1,1,1912
34242,0,1,25,8,2,4,0,0,1,1,0,0,3,5,0,0,0,0,0,0,,11,0,267,1913
25410,1,0,48,2,2,4,13,13,4,1,1,0,4,4,0,0,0,0,0,0,,11,0,1232,1914
73356,0,0,56,1050,14,322,0,14,112,1,5,11,5,2,1,0,1,1,0,0,,11,1,868,1915
28320,0,1,68,19,1,14,3,2,4,1,1,0,3,8,0,0,0,0,0,0,,11,0,1546,1916
23763,1,0,64,22,0,6,6,2,6,1,1,0,3,7,0,0,0,0,0,0,,11,0,345,1917
72570,0,0,67,274,83,216,151,141,224,1,4,6,12,1,0,0,0,0,0,0,,11,0,237,1918
34529,1,0,94,68,6,38,3,6,41,2,2,2,3,7,0,0,0,0,0,0,,11,0,1341,1919
70792,0,0,82,344,45,654,104,11,114,2,3,4,10,3,0,0,0,0,0,0,,11,0,1172,1920
63211,0,0,3,145,193,459,205,26,145,2,3,8,7,2,0,0,0,0,0,0,,11,1,444,1921
83891,0,1,24,217,38,350,111,85,15,1,4,7,10,1,0,0,0,0,0,0,,11,0,1948,1922
36065,1,1,54,18,7,34,10,2,3,3,3,0,3,8,0,0,0,0,0,0,,11,0,1242,1923
39898,0,1,20,69,8,26,12,7,12,2,3,0,4,7,0,0,0,0,0,0,,11,0,259,1924
51141,0,0,96,144,0,7,0,0,6,1,3,1,4,5,0,0,0,0,0,,3,11,0,1506,1925
56939,0,1,19,256,34,103,90,29,49,2,3,3,10,3,0,0,0,0,0,,3,11,0,867,1926
80872,0,0,60,483,72,567,94,12,108,1,4,4,10,1,0,0,0,0,0,,3,11,0,325,1927
72335,0,0,2,1285,105,653,28,21,0,1,10,4,8,8,0,0,0,0,0,,3,11,1,841,1928
61798,0,0,13,338,4,89,11,8,13,1,4,2,9,4,0,0,0,0,0,,3,11,0,62,1929
76842,0,0,37,605,10,345,84,54,32,1,1,8,7,0,0,0,0,0,0,,3,11,0,1408,1930
29478,1,0,59,8,0,7,3,1,1,1,1,0,3,6,0,0,0,0,0,,3,11,0,1287,1931
46998,0,1,55,172,41,86,45,6,27,5,5,3,5,7,1,0,0,0,0,,3,11,0,835,1932
96843,0,0,60,448,71,951,40,17,17,1,6,11,10,2,0,0,1,0,0,,3,11,1,2199,1933
56551,1,1,48,67,4,32,17,2,16,3,2,1,4,4,0,0,0,0,0,,3,11,0,1559,1934
70053,0,1,38,512,53,98,81,179,89,3,8,5,10,5,0,0,0,0,0,,3,11,0,1616,1935
71670,0,0,8,1462,16,128,0,0,160,1,5,3,6,6,0,1,1,0,1,,3,11,1,947,1936
44359,1,1,19,20,0,14,7,3,1,3,2,0,4,3,0,0,0,0,0,,3,11,0,1602,1937
40887,1,1,32,50,4,44,10,10,43,3,3,1,3,9,0,0,0,0,0,,3,11,1,837,1938
48877,0,1,27,102,1,15,2,0,24,1,3,0,4,7,0,0,0,0,0,,3,11,0,2062,1939
74485,0,0,58,499,149,815,173,49,49,1,6,7,12,3,0,0,0,0,0,,3,11,0,697,1940
64474,0,1,59,381,35,172,56,86,93,2,8,2,10,5,0,0,0,0,0,,3,11,0,53,1941
77226,0,1,29,631,43,239,128,76,21,2,6,8,12,3,0,0,0,0,0,,3,11,0,92,1942
72643,0,0,60,526,80,553,123,94,53,1,3,10,7,2,0,0,0,1,0,,3,11,1,1660,1943
85738,0,0,41,913,26,376,17,26,13,1,3,6,11,1,0,1,1,0,0,,3,11,0,1048,1944
55686,0,1,27,673,0,199,37,47,26,2,6,3,5,4,1,0,0,0,0,,3,11,0,2045,1945
39062,1,0,28,23,0,9,0,0,12,1,1,0,3,4,1,0,0,0,0,,3,11,0,431,1946
34600,1,1,8,199,33,60,8,3,15,5,5,2,5,8,0,0,0,0,0,,3,11,1,1783,1947
40794,0,1,18,261,23,73,4,23,50,2,6,3,5,7,0,0,0,0,0,,3,11,0,2090,1948
54690,1,1,76,111,16,37,7,9,18,3,3,1,5,3,0,0,0,0,0,,3,11,0,2132,1949
4428,0,1,0,16,4,12,2,4,321,0,25,0,0,1,0,0,0,0,0,,3,11,0,777,1950
32632,0,0,32,63,151,137,153,19,53,2,4,4,8,5,0,0,0,0,0,,3,11,0,658,1951
38236,1,1,2,58,0,18,2,0,10,4,3,0,4,7,0,0,0,0,0,,3,11,0,44,1952
36781,1,0,16,29,1,17,0,3,13,1,2,1,2,8,0,0,0,0,0,,3,11,1,1415,1953
31385,1,0,56,3,2,12,0,1,9,1,1,0,2,8,1,0,0,0,0,,3,11,1,251,1954
24570,1,0,97,28,34,62,11,14,44,3,4,0,4,9,0,0,0,0,0,,3,11,0,252,1955
25509,1,0,15,40,3,30,10,7,11,3,3,0,3,9,0,0,0,0,0,,3,11,1,277,1956
94642,0,0,35,879,143,797,106,143,143,0,5,7,9,1,0,0,1,1,0,,3,11,0,602,1957
58646,0,1,3,62,1,44,6,5,22,1,2,1,4,4,0,0,0,0,0,,3,11,0,628,1958
53201,1,1,49,280,7,81,20,0,27,8,6,3,5,7,0,0,0,0,0,,3,11,0,525,1959
21994,0,1,4,9,0,6,3,1,3,1,0,0,3,5,0,0,0,0,0,,3,11,0,1015,1960
57113,1,1,45,182,4,33,0,2,42,6,4,1,5,7,0,0,0,0,0,,3,11,0,1970,1961
51373,0,0,37,83,2,101,64,26,117,1,3,5,3,4,0,0,0,0,0,,3,11,0,2048,1962
23477,1,0,39,38,15,54,3,8,29,3,3,0,4,8,0,0,0,0,0,0,3,11,0,1696,1963
58116,0,1,38,228,19,130,4,11,51,2,3,3,8,2,0,0,0,0,0,0,3,11,0,1568,1964
72968,0,0,8,1092,37,592,145,37,55,1,5,5,8,3,0,0,0,1,0,0,3,11,1,573,1965
39791,0,1,89,85,15,27,13,13,21,2,3,1,4,7,0,0,0,0,0,0,3,11,0,1627,1966
91712,0,0,47,1276,24,746,94,29,48,0,9,7,11,3,0,0,1,0,0,0,3,11,1,1575,1967
94472,0,1,75,1017,33,417,108,100,16,1,5,5,5,5,0,1,1,0,0,0,3,11,0,2103,1968
13672,1,1,86,6,2,9,2,1,5,2,1,0,3,8,0,0,0,0,0,0,3,11,0,1236,1969
96547,0,0,4,448,21,125,52,101,62,0,7,6,8,2,1,0,1,1,0,0,3,11,1,1113,1970
79205,0,0,73,504,23,117,179,28,44,1,6,5,4,4,0,0,0,1,0,0,3,11,1,829,1971
56559,0,1,46,226,22,133,41,31,31,3,4,3,8,4,0,0,0,0,0,0,3,11,0,2193,1972
32644,1,0,38,239,3,141,0,7,23,4,7,1,6,8,1,0,0,0,0,0,3,11,0,240,1973
67506,0,1,73,90,38,67,33,36,67,1,4,1,6,3,0,0,0,0,0,0,3,11,0,215,1974
24206,1,0,66,7,2,8,3,2,3,1,1,0,3,6,0,0,0,0,0,0,3,11,0,218,1975
28420,1,0,36,4,2,5,2,0,0,1,1,0,2,6,0,0,0,0,0,0,3,11,0,1325,1976
22979,1,0,29,16,17,19,20,21,22,3,3,2,2,8,0,0,0,0,0,0,3,11,1,864,1977
33279,0,0,29,10,3,3,0,0,0,1,0,0,3,3,0,0,0,0,0,0,3,11,0,684,1978
46423,1,1,6,68,0,16,0,0,8,3,2,0,4,7,0,0,0,0,0,0,3,11,0,1215,1979
30368,0,1,97,35,0,13,2,0,2,2,2,0,3,8,0,0,0,0,0,0,3,11,0,1507,1980
63684,0,1,61,575,80,428,208,93,80,3,8,4,8,5,0,0,0,0,0,0,3,11,0,1913,1981
41638,0,1,68,315,0,31,4,0,91,4,5,5,3,8,1,0,0,0,0,0,3,11,0,487,1982
68805,0,1,73,182,2,49,17,13,20,1,3,1,7,2,0,0,0,0,0,0,3,11,0,701,1983
65814,0,1,90,561,14,113,10,14,35,3,8,2,10,5,0,0,0,0,0,0,3,11,0,1661,1984
71964,0,0,81,587,51,932,180,34,86,1,5,6,5,3,0,0,0,0,0,0,3,11,0,800,1985
39146,1,0,1,94,1,33,13,12,12,3,4,0,4,8,0,0,0,0,0,0,3,11,0,995,1986
96876,0,0,79,908,43,735,40,194,21,1,7,7,9,2,0,1,1,1,0,0,3,11,1,2159,1987
34445,0,0,92,228,122,122,208,129,30,6,11,2,8,9,0,0,0,0,0,0,3,11,0,1721,1988
68281,0,0,31,995,112,417,42,48,41,1,2,9,13,5,0,0,0,0,0,0,3,11,1,2010,1989
37284,1,1,46,11,1,2,2,1,6,1,0,0,3,6,0,0,0,0,0,0,3,11,0,792,1990
36790,0,0,14,3,3,14,15,21,10,1,2,1,2,9,0,0,0,0,0,0,3,11,1,1099,1991
27943,1,1,89,12,1,16,4,1,3,3,2,0,3,8,0,0,0,0,0,0,3,11,0,1112,1992
22263,1,1,31,17,0,2,0,0,2,2,1,0,3,6,0,0,0,0,0,1,3,11,0,1615,1993
30261,1,2,75,8,0,5,0,3,6,1,0,0,3,8,0,0,0,0,0,0,3,11,0,359,1994
28587,1,0,42,22,4,17,12,10,13,3,2,0,4,6,0,0,0,0,0,0,3,11,0,624,1995
43815,1,0,53,14,10,29,4,7,15,1,2,0,3,6,0,0,0,0,0,0,3,11,0,1091,1996
48195,1,1,53,106,27,68,52,7,5,6,4,2,5,6,0,0,0,0,0,0,3,11,0,2142,1997
77027,0,1,23,820,57,242,45,0,11,2,8,3,6,4,0,0,0,0,0,0,3,11,0,241,1998
71322,0,1,57,753,43,226,69,10,204,2,8,5,13,4,0,0,0,0,0,0,3,11,0,1715,1999
32765,1,0,49,13,3,17,7,3,3,2,2,0,4,5,0,0,0,0,0,0,3,11,0,1457,2000
29672,1,1,6,9,1,3,0,4,8,1,0,0,3,6,0,0,0,0,0,0,3,11,0,2015,2001
23272,0,0,29,19,3,6,4,2,12,1,1,0,3,4,0,0,0,0,0,0,3,11,0,567,2002
49912,0,1,5,520,8,223,32,49,42,4,10,5,7,8,1,0,0,0,0,0,3,11,1,1817,2003
7500,1,0,98,5,17,17,13,14,34,4,2,1,3,9,0,0,0,0,0,0,3,11,0,165,2004
68117,0,1,80,618,44,215,0,17,36,2,11,8,4,6,1,0,0,0,0,0,3,11,1,1103,2005
67225,0,1,4,315,35,322,46,7,143,3,7,2,11,5,0,0,0,0,0,0,3,11,0,1120,2006
17649,1,0,70,15,1,23,0,5,1,3,3,0,3,8,0,0,0,0,0,0,3,11,0,1695,2007
55914,0,1,32,384,60,364,119,101,232,4,11,6,8,7,0,0,0,0,0,0,3,11,0,1963,2008
40059,1,0,82,110,29,92,28,10,145,1,6,2,3,8,1,0,0,0,0,0,3,11,0,1722,2009
60905,0,1,27,208,17,76,36,17,38,2,3,3,7,2,0,0,0,0,0,0,3,11,0,1217,2010
75330,1,1,94,555,82,257,93,61,61,4,10,3,12,6,0,0,0,0,0,0,3,11,0,1406,2011
60689,0,1,23,240,90,216,63,6,24,4,4,4,10,3,0,0,0,0,0,0,3,11,0,506,2012
38680,1,0,97,11,0,36,15,5,12,1,2,0,3,7,0,0,0,0,0,0,3,11,0,1681,2013
61416,0,0,25,848,154,323,201,61,78,1,10,3,10,6,1,0,0,0,0,0,3,11,0,672,2014
49767,0,0,92,202,47,197,55,42,149,1,5,4,8,4,0,0,0,0,0,0,3,11,0,1402,2015
83273,1,2,98,433,89,650,16,102,102,10,4,6,9,7,0,0,0,0,0,0,3,11,0,867,2016
29009,1,0,19,6,6,15,10,5,2,2,2,0,3,6,0,0,0,0,0,0,3,11,0,1247,2017
45057,1,0,80,37,0,7,3,0,3,1,2,0,3,5,0,0,0,0,0,0,3,11,0,41,2018
37150,1,0,80,167,37,64,49,34,116,8,4,3,6,7,0,0,0,0,0,0,3,11,0,931,2019
43020,1,0,79,45,7,99,4,25,43,3,4,1,4,6,0,0,0,0,0,0,3,11,0,2033,2020
53154,0,1,50,129,0,21,0,1,7,1,3,1,4,4,0,0,0,0,0,0,3,11,0,466,2021
65308,0,0,60,713,0,264,120,80,34,1,7,8,12,4,0,0,1,1,0,0,3,11,0,64,2022
76467,1,0,44,676,161,426,210,44,58,2,2,5,5,6,0,0,0,0,0,0,3,11,1,1801,2023
81044,0,0,0,450,26,535,73,98,26,1,5,6,10,1,0,0,0,0,0,0,3,11,0,436,2024
32871,1,1,28,22,2,12,0,2,5,1,1,0,3,4,0,0,0,0,0,0,3,11,0,1813,2025
55801,1,1,35,367,4,51,6,4,95,6,7,2,6,7,0,0,0,1,0,0,3,11,0,1439,2026
76320,0,1,49,526,35,214,69,53,35,2,6,3,4,2,0,0,0,0,0,0,3,11,0,251,2027
36927,1,1,46,51,0,16,0,0,4,2,3,0,3,8,0,0,0,0,0,0,3,11,0,1658,2028
48794,1,1,97,25,0,11,3,0,15,1,1,0,3,4,0,0,0,0,0,0,3,11,0,2071,2029
23478,0,0,51,28,6,27,12,17,39,1,3,0,3,8,0,0,0,0,0,0,3,11,0,115,2030
71128,1,0,80,958,159,447,20,0,31,3,2,10,12,7,0,0,0,0,0,0,3,11,0,390,2031
70179,0,1,10,532,88,168,69,44,133,3,7,3,13,5,0,0,0,0,0,0,3,11,0,1806,2032
59462,0,1,29,724,17,143,0,8,196,2,9,2,12,7,0,0,0,0,0,0,3,11,0,1319,2033
38361,1,0,74,39,0,56,20,8,14,3,3,1,3,7,0,0,0,0,0,0,3,11,0,331,2034
70038,0,0,54,587,54,348,71,54,130,1,4,4,8,2,0,0,0,0,0,0,3,11,0,1054,2035
42554,1,1,93,29,1,11,0,0,0,2,2,0,3,4,0,0,0,0,0,0,3,11,0,1475,2036
67445,0,1,63,757,80,217,29,80,11,5,9,6,12,6,0,0,0,0,0,0,3,11,0,1095,2037
67046,0,1,92,544,35,133,23,151,107,2,4,5,4,2,0,0,0,0,0,0,3,11,0,142,2038
42192,0,0,40,40,15,15,17,6,7,1,2,1,3,4,0,0,0,0,0,0,3,11,0,792,2039
77610,0,1,70,1245,33,332,21,33,16,2,4,7,4,7,0,0,0,0,0,0,3,11,0,162,2040
31761,1,0,96,19,1,20,16,14,28,2,3,0,4,5,0,0,0,0,0,0,3,11,0,1766,2041
34350,1,0,81,16,3,15,2,1,11,1,1,0,3,7,0,0,0,0,0,0,3,11,0,1093,2042
54591,0,1,63,376,4,94,12,9,24,3,6,2,8,5,0,0,0,0,0,0,3,11,0,2186,2043
71866,0,1,85,184,178,178,103,39,33,1,6,3,10,3,0,0,0,0,0,0,3,11,0,804,2044
25293,1,0,51,15,0,11,0,2,9,1,1,1,2,8,0,0,0,0,0,0,3,11,0,859,2045
42000,0,0,23,124,83,267,85,59,35,2,5,2,11,5,0,0,0,0,0,0,3,11,1,21,2046
69520,0,0,95,627,120,414,121,80,93,1,9,6,5,5,0,0,0,0,0,0,3,11,0,302,2047
64713,1,0,11,180,60,241,13,54,54,2,5,5,7,4,0,0,0,0,0,0,3,11,1,10,2048
27889,1,0,42,14,0,4,0,0,8,1,1,1,2,6,0,0,0,0,0,0,3,11,0,779,2049
22123,0,0,77,3,3,24,34,7,31,1,2,1,3,5,0,0,0,0,0,0,3,11,0,2201,2050
27803,1,0,40,8,26,46,38,9,49,2,3,0,4,8,0,0,0,0,0,0,3,11,0,86,2051
51651,0,1,32,293,6,23,13,6,92,4,6,2,5,8,0,0,0,0,0,0,3,11,0,1843,2052
68487,0,0,48,758,12,385,33,89,89,1,9,7,13,4,0,0,0,0,0,0,3,11,0,363,2053
56796,0,1,24,656,38,161,62,47,37,3,8,9,7,7,0,0,0,0,0,0,3,11,0,392,2054
87000,0,0,61,196,25,607,67,17,49,1,4,6,7,2,0,0,0,0,0,0,3,11,0,1384,2055
79823,0,1,6,835,73,380,114,73,43,1,6,9,7,2,0,1,0,0,0,0,3,11,0,178,2056
30828,1,0,16,16,11,15,2,0,12,2,1,1,4,3,0,0,0,0,0,0,3,11,0,821,2057
34109,0,1,39,9,1,5,2,1,4,1,0,0,3,4,0,0,0,0,0,0,3,11,0,2159,2058
53367,1,1,2,229,7,140,10,3,11,7,5,1,8,7,0,0,0,0,0,0,3,11,1,122,2059
22390,0,0,49,0,1,4,15,1,5,1,1,0,2,7,0,0,0,0,0,0,3,11,0,1671,2060
71322,0,1,31,121,24,124,24,15,42,1,4,1,7,2,0,0,0,0,0,0,3,11,0,274,2061
79244,0,0,58,471,102,125,212,61,245,1,4,10,7,1,0,0,1,1,0,0,3,11,1,748,2062
49912,0,1,5,520,8,223,32,49,42,4,10,5,7,8,1,0,0,0,0,0,3,11,1,1401,2063
48699,1,1,90,26,1,10,2,0,1,1,1,0,3,5,0,0,0,0,0,0,3,11,0,2053,2064
80144,0,0,47,240,132,445,250,192,108,1,3,7,8,1,0,0,0,0,0,0,3,11,0,14,2065
54252,1,1,25,178,4,26,8,4,44,5,4,1,5,6,0,0,0,0,0,0,3,11,0,645,2066
81929,1,0,60,1486,55,278,49,0,185,2,4,4,10,6,1,0,1,0,0,0,3,11,1,2193,2067
76068,0,1,67,1115,12,128,33,12,76,1,2,3,4,6,0,1,0,0,1,0,3,11,0,1069,2068
53204,1,1,40,29,0,8,2,0,6,1,1,0,3,4,0,0,0,0,0,0,3,11,0,1126,2069
67911,0,1,63,529,0,356,63,28,0,3,6,7,11,3,0,0,0,0,0,0,3,11,0,1489,2070
14796,1,0,1,13,3,8,7,4,16,2,1,0,3,9,0,0,0,0,0,0,3,11,1,427,2071
78128,0,1,89,934,24,230,16,24,36,2,8,4,6,3,0,1,1,0,0,0,3,11,0,1745,2072
14188,0,0,40,2,7,11,16,12,27,1,2,0,4,6,0,0,0,0,0,0,3,11,0,75,2073
20425,1,0,5,4,12,5,3,16,17,2,2,0,3,7,0,0,0,0,0,0,3,11,0,198,2074
58646,0,1,3,62,1,44,6,5,22,1,2,1,4,4,0,0,0,0,0,0,3,11,0,695,2075
72967,0,1,1,158,35,179,0,0,125,2,7,2,8,5,1,0,0,0,0,0,3,11,1,1307,2076
48150,0,1,24,173,2,39,3,2,47,3,5,1,4,7,0,0,0,0,0,0,3,11,0,1415,2077
82332,0,0,89,830,59,968,51,79,19,1,5,3,12,2,0,0,1,0,0,0,3,11,1,334,2078
58275,1,1,48,189,10,253,56,43,64,6,8,2,7,7,0,0,0,0,0,0,3,11,0,186,2079
44953,0,0,31,728,17,133,11,8,124,1,7,3,13,6,1,0,0,0,0,0,3,11,0,1030,2080
34587,1,1,68,7,2,9,2,0,2,2,1,0,3,4,0,0,0,0,0,0,3,11,0,1063,2081
